SCHOOL_YEAR,DISTRICT_ID,DISTRICT_NAME,SCHOOL_ID,SCHOOL_NAME,GRADES_SERVED,SAFE_SCHOOL,AVERAGE_DAILY_MEMBERSHIP,TOTAL,FEMALE,FEMALE_PCT,MALE,MALE_PCT,ECONOMICALLY_DISADVANTAGED,ECONOMICALLY_DISADVANTAGED_PCT,LIMITED_ENGLISH_PROFICIENT,LIMITED_ENGLISH_PROFICIENT_PCT,STUDENTS_WITH_DISABILITIES,STUDENTS_WITH_DISABILITIES_PCT,AFRICAN_AMERICAN,AFRICAN_AMERICAN_PCT,ASIAN,ASIAN_PCT,HAWAIIAN_PACISLD,HAWAIIAN_PACISLD_PCT,HISPANIC,HISPANIC_PCT,NATIVE_AMERICAN,NATIVE_AMERICAN_PCT,WHITE,WHITE_PCT,AFRICAN_AMERICAN_FEMALE,AFRICAN_AMERICAN_MALE,ASIAN_FEMALE,ASIAN_MALE,HAWAIIAN_PACISLD_FEMALE,HAWAIIAN_PACISLD_MALE,HISPANIC_FEMALE,HISPANIC_MALE,NATIVE_AMERICAN_FEMALE,NATIVE_AMERICAN_MALE,WHITE_FEMALE,WHITE_MALE
2018-19,231,Dyersburg City Schools,12,Dyersburg Intermediate School,Grades 3-5,SAFE SCHOOL,586,595,290,48.7,305,51.3,335,56.3,5,0.8,92,15.5,288,48.4,8,1.3,0,0,33,5.5,2,0.3,264,44.4,138,150,4,4,0,0,12,21,0,2,136,128
2018-19,231,Dyersburg City Schools,21,Dyersburg Middle School,Grades 6-8,SAFE SCHOOL,557,556,275,49.5,281,50.5,249,44.8,4,0.7,102,18.3,231,41.5,13,2.3,0,0,41,7.4,0,0,271,48.7,112,119,6,7,0,0,17,24,0,0,140,131
2018-19,231,Dyersburg City Schools,25,Dyersburg Primary,Grades PK-2,SAFE SCHOOL,659,663,322,48.6,341,51.4,377,56.9,14,2.1,100,15.1,296,44.6,16,2.4,0,0,39,5.9,2,0.3,310,46.8,142,154,8,8,0,0,19,20,0,2,153,157
2018-19,101,Elizabethton City Schools,10,East Side Elementary,Grades PK-5,SAFE SCHOOL,354,357,168,47.1,189,52.9,124,34.7,1,0.3,72,20.2,15,4.2,4,1.1,0,0,8,2.2,1,0.3,329,92.2,11,4,2,2,0,0,2,6,0,1,153,176
2018-19,101,Elizabethton City Schools,15,Elizabethton High School,Grades 9-12,SAFE SCHOOL,829,841,410,48.8,431,51.2,202,24,0,0,113,13.4,47,5.6,6,0.7,3,0.4,13,1.5,5,0.6,767,91.2,27,20,2,4,2,1,5,8,0,5,374,393
2018-19,101,Elizabethton City Schools,20,Harold McCormick Elementary,Grades K-5,SAFE SCHOOL,332,338,160,47.3,178,52.7,150,44.4,2,0.6,89,26.3,19,5.6,6,1.8,0,0,9,2.7,1,0.3,303,89.6,7,12,2,4,0,0,7,2,0,1,144,159
2018-19,101,Elizabethton City Schools,25,T A Dugger Junior High School,Grades 6-8,SAFE SCHOOL,609,607,283,46.6,324,53.4,191,31.5,4,0.7,75,12.4,38,6.3,11,1.8,1,0.2,20,3.3,2,0.3,535,88.1,22,16,4,7,1,0,6,14,1,1,249,286
2018-19,101,Elizabethton City Schools,30,West Side Elementary,Grades K-5,SAFE SCHOOL,339,347,188,54.2,159,45.8,63,18.2,1,0.3,56,16.1,16,4.6,7,2,0,0,15,4.3,1,0.3,308,88.8,7,9,3,4,0,0,8,7,1,0,169,139
2018-19,542,Etowah City School,7,Etowah Elementary,Grades PK-8,SAFE SCHOOL,363,368,168,45.7,200,54.3,152,41.3,2,0.5,72,19.6,19,5.2,2,0.5,0,0,22,6,2,0.5,323,87.8,9,10,1,1,0,0,9,13,0,2,149,174
2018-19,240,Fayette County Schools,95,Buckley-Carpenter Elementary School,Grades PK-5,SAFE SCHOOL,525,538,261,48.5,277,51.5,332,61.7,5,0.9,92,17.1,332,61.7,1,0.2,2,0.4,18,3.3,0,0,185,34.4,157,175,1,0,2,0,9,9,0,0,92,93
2018-19,240,Fayette County Schools,18,East Jr. High School,Grades 6-8,SAFE SCHOOL,364,373,194,52,179,48,225,60.3,4,1.1,47,12.6,237,63.5,2,0.5,0,0,21,5.6,1,0.3,112,30,116,121,1,1,0,0,10,11,1,0,66,46
2018-19,240,Fayette County Schools,26,Fayette Ware Comprehensive High School,Grades 9-12,SAFE SCHOOL,874,896,432,48.2,464,51.8,363,40.5,2,0.2,119,13.3,572,63.8,5,0.6,0,0,49,5.5,3,0.3,267,29.8,283,289,1,4,0,0,24,25,2,1,122,145
2018-19,240,Fayette County Schools,46,La Grange Moscow Elementary,Grades PK-5,SAFE SCHOOL,258,264,134,50.8,130,49.2,150,56.8,8,3,29,11,151,57.2,1,0.4,0,0,20,7.6,2,0.8,90,34.1,72,79,1,0,0,0,12,8,1,1,48,42
2018-19,240,Fayette County Schools,60,Oakland Elementary,Grades PK-5,SAFE SCHOOL,608,617,312,50.6,305,49.4,219,35.5,34,5.5,107,17.3,219,35.5,3,0.5,0,0,51,8.3,1,0.2,343,55.6,105,114,1,2,0,0,25,26,0,1,181,162
2018-19,240,Fayette County Schools,70,Southwest Elementary,Grades PK-5,SAFE SCHOOL,223,225,94,41.8,131,58.2,100,44.4,5,2.2,44,19.6,113,50.2,0,0,0,0,12,5.3,1,0.4,99,44,50,63,0,0,0,0,6,6,1,0,37,62
2018-19,240,Fayette County Schools,90,West Junior High School,Grades 6-8,SAFE SCHOOL,398,402,186,46.3,216,53.7,160,39.8,4,1,59,14.7,205,51,2,0.5,1,0.2,33,8.2,1,0.2,160,39.8,98,107,1,1,0,1,19,14,1,0,67,93
2018-19,521,Fayetteville City Schools,10,Fayetteville High School,Grades 9-12,SAFE SCHOOL,345,349,166,47.6,183,52.4,104,29.8,3,0.9,37,10.6,133,38.1,2,0.6,1,0.3,19,5.4,0,0,194,55.6,64,69,1,1,1,0,10,9,0,0,90,104
2018-19,521,Fayetteville City Schools,7,Fayetteville Middle School,Grades 5-8,SAFE SCHOOL,470,478,235,49.2,243,50.8,237,49.6,5,1,64,13.4,187,39.1,1,0.2,0,0,29,6.1,1,0.2,260,54.4,92,95,1,0,0,0,21,8,1,0,120,140
2018-19,521,Fayetteville City Schools,20,Ralph Askins School,Grades PK-4,SAFE SCHOOL,512,519,270,52,249,48,278,53.6,12,2.3,95,18.3,185,35.6,4,0.8,0,0,24,4.6,2,0.4,304,58.6,96,89,2,2,0,0,10,14,1,1,161,143
2018-19,250,Fentress County Schools,5,Allardt Elementary,Grades PK-8,SAFE SCHOOL,367,363,163,44.9,200,55.1,126,34.7,1,0.3,48,13.2,0,0,2,0.6,0,0,5,1.4,0,0,356,98.1,0,0,2,0,0,0,3,2,0,0,158,198
2018-19,250,Fentress County Schools,25,Clarkrange High School,Grades 9-12,SAFE SCHOOL,301,308,149,48.4,159,51.6,105,34.1,0,0,35,11.4,0,0,0,0,1,0.3,5,1.6,0,0,302,98.1,0,0,0,0,1,0,2,3,0,0,146,156
2018-19,250,Fentress County Schools,40,Pine Haven Elementary,Grades PK-8,SAFE SCHOOL,476,473,229,48.4,244,51.6,228,48.2,2,0.4,60,12.7,3,0.6,2,0.4,0,0,4,0.8,4,0.8,460,97.3,2,1,2,0,0,0,2,2,2,2,221,239
2018-19,250,Fentress County Schools,33,South Fentress Elementary School,Grades PK-8,SAFE SCHOOL,597,603,320,53.1,283,46.9,250,41.5,0,0,70,11.6,0,0,0,0,0,0,13,2.2,1,0.2,589,97.7,0,0,0,0,0,0,8,5,0,1,312,277
2018-19,250,Fentress County Schools,60,York Elementary,Grades PK-8,SAFE SCHOOL,338,346,167,48.3,179,51.7,184,53.2,0,0,73,21.1,3,0.9,0,0,1,0.3,5,1.4,0,0,337,97.4,1,2,0,0,0,1,4,1,0,0,162,175
2018-19,260,Franklin County Schools,15,Broadview Elementary,Grades PK-5,SAFE SCHOOL,224,227,108,47.6,119,52.4,39,17.2,3,1.3,35,15.4,10,4.4,2,0.9,0,0,7,3.1,0,0,208,91.6,5,5,0,2,0,0,4,3,0,0,99,109
2018-19,260,Franklin County Schools,30,Clark Memorial School,Grades PK-5,SAFE SCHOOL,471,466,235,50.4,231,49.6,199,42.7,21,4.5,80,17.2,62,13.3,9,1.9,2,0.4,35,7.5,3,0.6,355,76.2,31,31,2,7,0,2,13,22,1,2,188,167
2018-19,260,Franklin County Schools,35,Cowan Elementary,Grades PK-5,SAFE SCHOOL,237,240,122,50.8,118,49.2,110,45.8,1,0.4,66,27.5,22,9.2,0,0,0,0,3,1.2,0,0,215,89.6,9,13,0,0,0,0,2,1,0,0,111,104
2018-19,260,Franklin County Schools,40,Decherd Elementary,Grades PK-5,SAFE SCHOOL,349,357,173,48.5,184,51.5,175,49,19,5.3,66,18.5,35,9.8,3,0.8,0,0,34,9.5,0,0,285,79.8,19,16,0,3,0,0,17,17,0,0,137,148
2018-19,260,Franklin County Schools,50,Franklin Co High School,Grades 9-12,SAFE SCHOOL,1237,1305,616,47.2,689,52.8,370,28.4,8,0.6,193,14.8,113,8.7,15,1.1,2,0.2,61,4.7,8,0.6,1106,84.8,55,58,5,10,1,1,30,31,1,7,524,582
2018-19,260,Franklin County Schools,65,Huntland School,Grades PK-12,SAFE SCHOOL,804,810,395,48.8,415,51.2,212,26.2,46,5.7,73,9,39,4.8,3,0.4,3,0.4,105,13,5,0.6,655,80.9,20,19,2,1,0,3,52,53,2,3,319,336
2018-19,260,Franklin County Schools,82,North Lake Elementary,Grades PK-5,SAFE SCHOOL,252,257,130,50.6,127,49.4,67,26.1,0,0,41,16,9,3.5,1,0.4,0,0,5,1.9,0,0,242,94.2,7,2,1,0,0,0,4,1,0,0,118,124
2018-19,260,Franklin County Schools,80,North Middle School,Grades 6-8,SAFE SCHOOL,606,606,304,50.2,302,49.8,160,26.4,4,0.7,68,11.2,29,4.8,9,1.5,0,0,35,5.8,1,0.2,532,87.8,16,13,4,5,0,0,18,17,0,1,266,266
2018-19,260,Franklin County Schools,87,Rock Creek Elementary,Grades PK-5,SAFE SCHOOL,335,334,159,47.6,175,52.4,117,35,3,0.9,56,16.8,12,3.6,4,1.2,1,0.3,11,3.3,0,0,306,91.6,6,6,1,3,0,1,6,5,0,0,146,160
2018-19,260,Franklin County Schools,90,Sewanee Elementary,Grades PK-5,SAFE SCHOOL,196,196,88,44.9,108,55.1,21,10.7,0,0,20,10.2,7,3.6,3,1.5,0,0,1,0.5,0,0,185,94.4,2,5,0,3,0,0,0,1,0,0,86,99
2018-19,260,Franklin County Schools,115,South Middle School,Grades 6-8,SAFE SCHOOL,356,356,163,45.8,193,54.2,129,36.2,2,0.6,81,22.8,54,15.2,0,0,0,0,20,5.6,0,0,282,79.2,27,27,0,0,0,0,5,15,0,0,131,151
